src	trg	nij	score
807295	1137952	2	0.9994015655341151
807295	54459	1	0.9993350949213565
807295	1109558	1	0.9988477787735245
807295	798787	1	0.9958405443675268
807295	279258	1	0.999689655936808
807295	285929	1	0.998360700123809
807295	373567	1	0.9995123597110608
807295	15548	1	0.9927983210809882
1137952	1093459	1	0.9942962276989136
1137952	861072	3	0.9994237233872258
1137952	908941	2	0.9994015655341151
1137952	1187785	1	0.9982721658720762
1137952	1184290	1	0.9985377921646338
1137952	1232330	1	0.9981393792023942
1137952	364959	1	0.9990692566610937
1137952	798787	1	0.9875733213212037
1137952	863015	3	0.9998226487410524
1137952	90761	6	0.9994680405668324
1137952	1190789	3	0.9996453289327849
1137952	1197236	1	0.9984049701916498
1137952	289197	1	0.995354930041314
54459	987028	1	0.998965894206053
54459	637807	1	0.9897799878928394
54459	1176310	1	0.9856920288703062
54459	279258	1	0.9994828133966107
54459	929367	1	0.9924168615623229
54459	185626	1	0.9983754565951539
54459	762529	1	0.9993350949213565
54459	419826	1	0.9997044320415371
54459	682698	2	0.9998152597878444
54459	548930	4	0.9984861370772107
1109558	1005476	1	0.9996157786885246
1109558	933572	1	0.9991037131882202
1109558	907090	2	0.9931701401078735
1109558	1114444	3	0.9994450610432852
1109558	637807	1	0.9823514474352463
1109558	495684	1	0.9953990670330373
1109558	1039396	2	0.9985279528944926
1109558	1094703	2	0.9974413100492547
1109558	1195170	1	0.9942521394814152
1109558	1189926	1	0.9978246960972489
1109558	944645	1	0.9931065296483054
1109558	1131950	1	0.9939974457215837
1109558	1212953	1	0.9856288948238586
1109558	770438	1	0.9988477787735245
1109558	777123	1	0.9985919098822325
1109558	332243	1	0.9983361064891847
1109558	1178098	1	0.9991037131882202
1109558	110205	1	0.9973135473966995
1109558	85588	2	0.998144296912494
798787	386818	1	0.9981492146468003
798787	861072	1	0.9939974457215837
798787	17189	1	0.9976870534044605
798787	1169194	2	0.9912391715964721
798787	238754	1	0.9976870534044605
798787	426284	1	0.9694446870239377
798787	138804	1	0.9672018337509026
798787	759006	1	0.997225105903538
798787	1028368	3	0.9964556679803537
798787	205958	2	0.9953794503512109
798787	560216	1	0.9889464323336453
798787	1004492	1	0.9958405443675268
798787	130859	1	0.9953794503512109
798787	55520	2	0.9988428576000866
798787	1197262	1	0.9981492146468003
798787	939246	1	0.9963018515331088
798787	1199623	1	0.9986115897789375
798787	197582	1	0.9921577480271682
798787	41787	2	0.9986115897789375
798787	1211614	1	0.9986115897789375
798787	687503	1	0.997225105903538
798787	432895	1	0.9871160388672687
798787	1233206	1	0.9880308142866238
798787	1222833	1	0.9766563111712747
798787	1178995	1	0.997225105903538
798787	80547	3	0.9986115897789375
798787	1200892	1	0.9958405443675268
798787	1208193	1	0.9912391715964721
798787	459783	1	0.9921577480271682
798787	233008	1	0.9963018515331088
798787	835395	2	0.9981492146468003
798787	601904	1	0.9944579011757307
798787	868739	1	0.997225105903538
798787	900165	1	0.99307717234404
798787	1207416	1	0.9953794503512109
798787	1057123	4	0.9922726296739364
798787	1143426	1	0.9880308142866238
798787	402697	1	0.9967633719957895
798787	254684	1	0.9775614794029386
798787	491951	1	0.9916983538993696
798787	186293	1	0.9953794503512109
798787	436230	1	0.9857454531224012
798787	1067091	1	0.9903214418796211
