src	trg	nij	score
807295	1126262	1	0.9950064203167356
807295	1238410	1	0.998845417958699
807295	1179120	2	0.9976921682079686
807295	971307	1	0.9946233314496705
807295	1134530	1	0.9978842840774517
807295	1067805	1	0.9986531172090389
807295	1046136	1	0.9975000892825256
807295	1147424	1	0.990037714367039
807295	179159	1	0.9992301304928815
807295	638673	1	0.9992301304928815
807295	1148702	1	0.9975000892825256
807295	234284	2	0.9948148574908848
807295	1226607	1	0.9992301304928815
807295	141706	2	0.999133938476639
807295	1184517	1	0.9807405752765648
807295	1053285	1	0.9869923320343883
807295	1018457	2	0.9983647354512987
807295	798787	1	0.9839562562415075
807295	1057123	1	0.9888946026674836
807295	1236009	1	0.9978842840774517
807295	701776	1	0.998845417958699
807295	878677	1	0.9978842840774517
807295	1073067	1	0.9888946026674836
807295	708737	2	0.9990377557164184
807295	662526	1	0.9938575949193535
807295	863947	2	0.9990377557164184
807295	1173204	1	0.9992301304928815
807295	657831	1	0.9998074770416372
807295	1004376	1	0.9992301304928815
1126262	207507	2	0.9986421297123459
1126262	454285	1	0.9974287550889223
1126262	87751	1	0.9991421831438988
1126262	1206545	1	0.9984278976704302
1126262	33634	1	0.9977141224373169
1126262	407977	1	0.9974287550889223
1126262	71802	1	0.9978568366909558
1126262	1173266	1	0.9942950866433716
1126262	1231262	1	0.9883398506932101
1126262	1136930	2	0.9692286026124001
1126262	380688	2	0.997999571336715
1126262	1059215	1	0.9870683529913316
1126262	1141995	1	0.9991421831438988
1126262	485228	1	0.990746013667426
1126262	1131531	1	0.9908877340357372
1126262	514636	1	0.9975714285714286
1126262	107107	1	0.9794733861834655
1126262	970133	3	0.9984755008218004
1126262	258301	1	0.9915966386554622
1126262	1165499	1	0.996858264905391
1238410	611925	2	0.9998514790214118
1238410	1238201	1	0.9997689768976897
1238410	340562	1	0.999538007160889
1238410	920646	1	0.9998679802630493
1179120	879838	2	0.9982851018220793
1179120	1169194	4	0.9989443298969072
1179120	1225439	1	0.9990762277098695
1179120	1158495	1	0.9994720256067581
1179120	863588	1	0.9978897736452512
1179120	544227	1	0.9996039930698787
1179120	1232689	1	0.9977580323436804
1179120	852540	1	0.9980215323232157
1179120	1199719	2	0.9991421831438988
1179120	1200482	1	0.9993400755613482
1179120	1163833	1	0.9972312408326054
1179120	403615	1	0.9897545357524012
1179120	1202453	1	0.9990762277098695
1179120	1178048	1	0.9994720256067581
1179120	983281	1	0.9936826519700585
1179120	465263	1	0.9955210854781077
1179120	1156195	1	0.9967047270690195
971307	1235997	1	0.9973848596559662
971307	987028	2	0.9892754939565219
971307	847226	1	0.9956963512304373
971307	1229874	3	0.9996406537900941
971307	1226607	2	0.999691981056835
971307	1184517	1	0.9845627289252319
971307	114528	2	0.9993840569747299
971307	227386	1	0.9989223486202213
971307	1140178	1	0.9935514649031897
971307	74770	4	0.9984608534567583
971307	115455	9	0.9987513996358045
1134530	1085723	1	0.9990322598382334
1134530	1196194	6	0.9996672336528531
1134530	1038992	2	0.9973711427288198
1134530	21589	1	0.9990322598382334
1067805	461113	1	0.9999229863685872
1067805	1222323	1	0.9998074770416372
1067805	1225058	1	0.9998074770416372
1067805	466663	1	0.9965402484431118
1067805	421436	1	0.9996534853597564
1067805	1144340	1	0.9991147011841559
1046136	1104150	2	0.9998569794050344
1046136	1237969	3	0.9998569794050344
1046136	1236882	2	0.9997854767778612
1046136	758678	1	0.9994280403231572
1046136	1211240	1	0.9999284871455644
1046136	6734	1	0.9982137115501412
1046136	312517	2	0.9994995173917707
1147424	429403	1	0.9977141224373169
1147424	461510	1	0.9988564076906583
1147424	1039235	1	0.9945795592325797
1147424	1238401	1	0.9957182616142154
1147424	441729	3	0.9995233442169738
1147424	1225223	1	0.9965731420004283
1147424	16044	1	0.9965731420004283
1147424	322634	1	0.9985707139283928
1147424	723181	1	0.997999571336715
1147424	290285	2	0.998999285203717
1147424	747520	1	0.9662518456021937
1147424	669345	1	0.9917384801652304
1147424	1159005	2	0.9991421831438988
1147424	152175	1	0.9985707139283928
1147424	1021028	1	0.9977141224373169
1147424	1054913	1	0.9985707139283928
1147424	80047	1	0.9948641129895143
1147424	30228	1	0.9982851018220793
1147424	998072	1	0.9957182616142154
1147424	736349	1	0.9793332861490551
1147424	1003967	1	0.9957182616142154
1147424	949849	2	0.995291095890411
1147424	656937	1	0.996288100506817
1147424	104460	1	0.9942950866433716
1147424	1073656	2	0.9960031403896938
1147424	1233186	1	0.9891884202290347
1147424	1202453	1	0.997999571336715
1147424	15548	2	0.9843894131838501
1147424	1140178	1	0.9880571550437194
1147424	309033	1	0.9965731420004283
1147424	9090	2	0.9987135506003431
1147424	36375	1	0.9988564076906583
1147424	151961	1	0.9991421831438988
1147424	165584	3	0.9971434692565879
1147424	519598	1	0.9897545357524012
1147424	271675	1	0.9977141224373169
1147424	120060	2	0.9985707139283928
1147424	1238445	1	0.9951487479489192
1147424	1020091	1	0.997999571336715
1147424	1237903	1	0.989471437717863
179159	498178	1	0.9996699833341584
179159	798787	1	0.998153308381012
179159	506797	1	0.999691981056835
638673	346737	1	0.9998679802630493
638673	1062413	1	0.9986146614991341
638673	340314	1	0.9996479860954508
1148702	683829	1	0.9991421831438988
1148702	855413	1	0.9996424868613921
1148702	380688	1	0.997999571336715
1148702	1197720	1	0.9971434692565879
1148702	489399	1	0.9937263848292579
1148702	13494	1	0.9987135506003431
1148702	1140178	2	0.9984993032479366
1148702	804635	2	0.9982137115501412
1148702	991636	1	0.9982137115501412
1148702	836832	1	0.9996424868613921
234284	1230089	8	0.9964415742738999
234284	606767	1	0.9896565311617521
234284	371948	1	0.9973299930777598
234284	943605	2	0.9946671055880174
234284	130859	3	0.9996039930698787
234284	1025207	2	0.9961456102783726
234284	380776	1	0.9940763167854145
234284	1066770	1	0.9864277869752651
234284	762958	1	0.9976263084150664
234284	523772	1	0.9943716674346652
234284	588398	2	0.9776751472820144
234284	1191761	3	0.9948641129895143
234284	1083592	1	0.9976263084150664
234284	1238175	3	0.9992081429302011
234284	1126411	5	0.9997029800996666
234284	20320	3	0.99634290985767
234284	283208	2	0.9982192029284218
234284	1146253	2	0.9943716674346652
234284	489399	1	0.974195650403193
234284	356774	1	0.9985157821827897
234284	115371	1	0.9958497340206525
