src	trg	nij	score
141061	1147333	13	0.9487699511237512
141061	239614	1	0.7332038213161125
141061	1093438	5	0.938081722196096
141061	160503	8	0.9580587055122526
141061	1169590	3	0.9620104495430136
141061	356847	2	0.884168593863681
141061	403615	5	0.9222123781919636
141061	140079	5	0.991516609626676
141061	715228	10	0.9599628515828031
141938	429620	1	0.8391578451382864
141938	948386	2	0.9645884502304872
141938	93133	5	0.980956489404168
141938	1206893	20	0.9831201418196318
141938	1090294	2	0.937901304702754
141938	976587	3	0.8779717891107264
141938	1227796	2	0.9511536275491136
141938	113963	2	0.9729983584187842
141938	114626	9	0.9921680678225804
141938	356847	1	0.8436852085249401
141938	825831	12	0.9916898033580556
141938	1086569	1	0.6407302769054173
141938	1206137	1	0.9827920119376448
141938	981283	1	0.9775566624852332
141938	722530	46	0.97650723888848
141938	1001818	2	0.857977996075223
141938	526954	14	0.9928727436710753
705067	473	4	0.984818222045115
758510	1223152	1	0.9747427820883904
1149016	981283	1	0.9953206026198728
1149016	1126634	11	0.9961447868568702
362122	518910	1	0.9507621628894912
362122	92787	1	0.8990363023952096
362122	834573	2	0.9265428934829242
362122	1045949	7	0.9952547533216024
362122	844654	1	0.9385768863419294
362122	80354	15	0.9853576259973544
362122	1133072	1	0.7616007845962237
362122	611626	1	0.7004704236326088
93133	1121460	2	0.9976968843963918
93133	90571	3	0.9875441267913886
1227796	955126	22	0.9981708976730798
1227796	1146668	4	0.9975088834446544
1227796	948386	2	0.9900726291354852
1227796	1090294	4	0.9911708008574134
1227796	905022	4	0.9544121514635956
1227796	1129289	1	0.9919035889182214
1227796	243752	3	0.9986460305307806
50435	1187339	1	0.99101454251171
50435	948386	1	0.940875535495716
50435	697288	2	0.9601914134366052
50435	1090294	22	0.995088811990233
50435	976587	4	0.9208952928511434
50435	905022	12	0.9536204949727296
50435	1234202	2	0.992133306832932
50435	671452	4	0.9790667104630492
50435	93493	7	0.980843806617252
50435	1217909	3	0.9638106971463956
50435	871232	4	0.989897034061358
50435	114848	11	0.9835208474738896
50435	543336	1	0.966715761322455
1001818	955126	3	0.9598302186638772
1001818	429620	5	0.9708703595542822
1001818	1112607	1	0.956945445429762
1001818	834573	3	0.9479850151799682
1001818	1090294	5	0.978569694795567
1001818	976587	2	0.8478100561710805
1001818	522494	4	0.9960589025654012
1001818	639425	7	0.9620510915489796
1001818	93493	2	0.9345212281796996
1001818	871232	1	0.9601914134366052
1001818	722530	3	0.7330928264187596
1001818	114848	4	0.955326489448174
899219	239614	1	0.9760068343283836
899219	1086569	12	0.9958340025369646
899219	978983	2	0.9921650805023868
91872	1223901	5	0.9076446201374654
91872	716630	4	0.995959531394146
91872	281746	1	0.9277047786837368
91872	551205	3	0.973368420796776
91872	178597	12	0.9958180570046316
1119434	1169590	1	0.9841633714422574
583780	910155	1	0.9782457200500972
583780	983281	2	0.9898190017523866
583780	1133072	1	0.9258756719059118
1014902	1075424	4	0.9919035889182214
1014902	1138981	1	0.9870771309272648
1014902	824884	1	0.9819546229072782
1075424	1132495	1	0.9911708008574134
695649	1232740	1	0.9912098692762368
695649	1230525	1	0.994967589111514
173847	92787	1	0.98739816700611
722530	955126	8	0.9464926463426512
722530	712191	1	0.9261635258921136
722530	1146668	3	0.9643317711445916
722530	1112607	2	0.9242940116162628
722530	697288	1	0.7463229125887814
722530	301636	5	0.9705795116779524
722530	976587	5	0.789189003357666
722530	90571	1	0.6476361333896159
722530	639425	26	0.963433922292248
722530	905022	21	0.9074554839497876
